fill	x	y	showSelected1	PANEL
#7F7F7F	-1.00011735036969	4.03747158691007	sous-entraînement	2
#7F7F7F	2.8575771425385	0.559477819438388	sous-entraînement	2
#7F7F7F	1.66595716681331	0.988189061701098	sous-entraînement	2
#7F7F7F	2.88377592293546	-1.10185235124372	sous-entraînement	2
#7F7F7F	-0.100005603628233	2.42902569967221	sous-entraînement	2
#7F7F7F	0.319040895672515	4.24736127414808	sous-entraînement	2
#7F7F7F	0.134717013686895	3.28565923673174	sous-entraînement	2
#7F7F7F	-1.4234543654602	1.97968072913846	sous-entraînement	2
#7F7F7F	-1.07558870036155	-0.0996980619352901	sous-entraînement	3
#7F7F7F	0.866631674114615	1.58882345355208	sous-entraînement	3
#7F7F7F	2.71919669420458	3.99649037920573	sous-entraînement	3
#7F7F7F	-1.35420511639677	-0.588864447536074	sous-entraînement	3
#7F7F7F	0.340092577505857	0.608085855546386	sous-entraînement	3
#7F7F7F	0.763370334869251	1.16183761873303	sous-entraînement	3
#7F7F7F	1.80256656557322	1.5348536615497	sous-entraînement	3
#7F7F7F	0.0264109061099589	-1.28645518783075	sous-entraînement	3
#7F7F7F	2.88199244718999	4.95908724177463	sous-entraînement	3
#7F7F7F	0.224046145565808	-1.01445981976248	sous-entraînement	3
#7F7F7F	1.30949379247613	2.39815565567421	sous-entraînement	3
#7F7F7F	2.18444588431157	2.24130452299496	sous-entraînement	3
#7F7F7F	-0.263638755306602	-1.16830742289755	sous-entraînement	3
#7F7F7F	-1.25376568571664	-1.51622032367759	sous-entraînement	3
#7F7F7F	2.81322024133988	3.63438145397405	sous-entraînement	3
#7F7F7F	-1.94792737299576	-2.97833104247606	sous-entraînement	3
#7F7F7F	2.05096072237939	2.44314534827587	sous-entraînement	3
#7F7F7F	0.571408814983442	1.1155532989916	sous-entraînement	3
#7F7F7F	2.22214501537383	2.24737358461286	sous-entraînement	3
#7F7F7F	1.33612823858857	0.68201847857115	sous-entraînement	3
#7F7F7F	2.90863931132481	1.63652008899641	sous-entraînement	3
#7F7F7F	-1.4245796231553	-2.76989899883471	sous-entraînement	3
#7F7F7F	2.72020904067904	3.80777203569851	sous-entraînement	3
#7F7F7F	2.87343948800117	2.43067997336077	sous-entraînement	3
#7F7F7F	0.509849404450506	-0.346926305323932	sous-entraînement	3
#7F7F7F	-1.96445480966941	-1.66647118926799	sous-entraînement	3
#7F7F7F	1.41701711411588	4.28791453768812	sous-entraînement	3
#7F7F7F	-0.622994007309899	-1.58954833701102	sous-entraînement	3
#7F7F7F	1.92939456389286	1.80749849257454	sous-entraînement	3
#7F7F7F	1.06976454798132	1.66922816911198	sous-entraînement	3
#7F7F7F	1.85013928287663	2.87638547969114	sous-entraînement	3
#7F7F7F	1.12560864840634	2.92181489055284	sous-entraînement	3
#7F7F7F	2.29536558920518	2.43405175966771	sous-entraînement	3
#7F7F7F	-0.0592762120068073	1.15549791259353	sous-entraînement	3
#7F7F7F	-0.906624033115804	-2.04625180911484	sous-entraînement	3
#7F7F7F	-0.621494866674766	-0.223348658275554	sous-entraînement	3
#7F7F7F	-1.78912236983888	-2.58231750536449	sous-entraînement	3
#7F7F7F	-1.08313385909423	-1.01269387278018	sous-entraînement	3
#7F7F7F	-0.559701339108869	-0.649553433179563	sous-entraînement	3
#7F7F7F	0.0132136798929423	-0.360496198098478	sous-entraînement	3
#7F7F7F	-0.246787125244737	1.32631465497027	sous-entraînement	3
#7F7F7F	-1.87474821740761	-2.49407065120761	sous-entraînement	3
#7F7F7F	-1.00011735036969	-2.72177577227642	sous-entraînement	3
#7F7F7F	2.8575771425385	2.28691465913758	sous-entraînement	3
#7F7F7F	1.66595716681331	1.76188105922397	sous-entraînement	3
#7F7F7F	2.88377592293546	2.80199588700936	sous-entraînement	3
#7F7F7F	-0.100005603628233	1.07281974917442	sous-entraînement	3
#7F7F7F	0.319040895672515	1.09814540567713	sous-entraînement	3
#7F7F7F	0.134717013686895	0.237671299482855	sous-entraînement	3
#7F7F7F	-1.4234543654602	-1.89788553918341	sous-entraînement	3
#7F7F7F	-1.07558870036155	1.65843422493209	sous-entraînement	4
#7F7F7F	0.866631674114615	0.573664868355097	sous-entraînement	4
#7F7F7F	2.71919669420458	8.23748105407724	sous-entraînement	4
#7F7F7F	-1.35420511639677	1.53020134958707	sous-entraînement	4
#7F7F7F	0.340092577505857	1.09609963873554	sous-entraînement	4
#7F7F7F	0.763370334869251	1.92574740971548	sous-entraînement	4
#7F7F7F	1.80256656557322	2.92725074352855	sous-entraînement	4
#7F7F7F	0.0264109061099589	-0.646343857190911	sous-entraînement	4
#7F7F7F	2.88199244718999	10.2370547349739	sous-entraînement	4
#7F7F7F	0.224046145565808	0.577635421897796	sous-entraînement	4
#7F7F7F	1.30949379247613	-1.0053940351232	sous-entraînement	4
#7F7F7F	2.18444588431157	4.77654029308086	sous-entraînement	4
#7F7F7F	-0.263638755306602	0.320430608728203	sous-entraînement	4
#7F7F7F	-1.25376568571664	1.53640851729607	sous-entraînement	4
#7F7F7F	2.81322024133988	7.51416520773225	sous-entraînement	4
#7F7F7F	-1.94792737299576	5.83022890574731	sous-entraînement	4
#7F7F7F	2.05096072237939	5.48579141487668	sous-entraînement	4
#7F7F7F	0.571408814983442	1.67684005719868	sous-entraînement	4
#7F7F7F	2.22214501537383	6.11065802679587	sous-entraînement	4
#7F7F7F	1.33612823858857	3.09075088978153	sous-entraînement	4
#7F7F7F	2.90863931132481	7.33143282702121	sous-entraînement	4
#7F7F7F	-1.4245796231553	2.11859098423237	sous-entraînement	4
#7F7F7F	2.72020904067904	8.88731310428966	sous-entraînement	4
#7F7F7F	2.87343948800117	8.67530291617175	sous-entraînement	4
#7F7F7F	0.509849404450506	-1.11053376567152	sous-entraînement	4
#7F7F7F	-1.96445480966941	3.5409628567267	sous-entraînement	4
#7F7F7F	1.41701711411588	2.8922598252152	sous-entraînement	4
#7F7F7F	-0.622994007309899	1.12030086137217	sous-entraînement	4
#7F7F7F	1.92939456389286	3.91741654708095	sous-entraînement	4
#7F7F7F	1.06976454798132	2.3858523956411	sous-entraînement	4
#7F7F7F	1.85013928287663	3.93834582974181	sous-entraînement	4
#7F7F7F	1.12560864840634	0.764937507332423	sous-entraînement	4
#7F7F7F	2.29536558920518	4.69925729366624	sous-entraînement	4
#7F7F7F	-0.0592762120068073	1.22073135808759	sous-entraînement	4
#7F7F7F	-0.906624033115804	0.910333851836476	sous-entraînement	4
#7F7F7F	-0.621494866674766	-0.112327687371883	sous-entraînement	4
#7F7F7F	-1.78912236983888	4.12258963301975	sous-entraînement	4
#7F7F7F	-1.08313385909423	1.46832711143023	sous-entraînement	4
#7F7F7F	-0.559701339108869	1.28205539155788	sous-entraînement	4
#7F7F7F	0.0132136798929423	1.50296804905583	sous-entraînement	4
#7F7F7F	-0.246787125244737	1.0089225713467	sous-entraînement	4
#7F7F7F	-1.87474821740761	3.32095456660909	sous-entraînement	4
#7F7F7F	-1.00011735036969	2.0286395723238	sous-entraînement	4
#7F7F7F	2.8575771425385	8.9314887199784	sous-entraînement	4
#7F7F7F	1.66595716681331	4.26794116708315	sous-entraînement	4
#7F7F7F	2.88377592293546	8.491140403323	sous-entraînement	4
#7F7F7F	-0.100005603628233	-1.27889332248647	sous-entraînement	4
#7F7F7F	0.319040895672515	0.82193394508476	sous-entraînement	4
#7F7F7F	0.134717013686895	-0.300847209850181	sous-entraînement	4
#7F7F7F	-1.4234543654602	2.85446328653138	sous-entraînement	4
#000000	1.511870179791	3.06630135573124	validation	5
#000000	-1.15974039817229	2.27571551185092	validation	5
#000000	2.71737479325384	-0.965878241447325	validation	5
#000000	2.1672440781258	1.93586252680863	validation	5
#000000	0.749918708577752	2.671618767326	validation	5
#000000	-0.805526202777401	3.03124251875525	validation	5
#000000	-1.09589949646033	1.15816476256012	validation	5
#000000	2.26774226478301	0.180004894383802	validation	5
#000000	-0.870872694533318	0.520707408548359	validation	5
#000000	-1.62510287645273	0.104513389336691	validation	5
#000000	-0.0622522870544344	1.33044950346532	validation	5
#000000	-1.24749279627576	1.4348477615027	validation	5
#000000	0.443866156972945	0.0928896244065108	validation	5
#000000	-0.214687049621716	1.77178977553986	validation	5
#000000	-1.33813998359256	-0.410038340663709	validation	5
#000000	-1.17678878991865	-0.695764903379025	validation	5
#000000	2.34430518420413	-0.37226945114308	validation	5
#000000	1.13598143286072	2.82212251875356	validation	5
#000000	-0.575647128745914	0.715318780644932	validation	5
#000000	-1.24765123985708	1.38669497464607	validation	5
#000000	-0.51494632428512	2.68115495576682	validation	5
#000000	-1.18399564106949	-0.358457253563199	validation	5
#000000	1.97431911784224	-0.253104899369198	validation	5
#000000	-0.254557946929708	1.00764587213277	validation	5
#000000	2.051986313425	0.398839894847651	validation	5
#000000	-1.9265304452274	1.26059783509216	validation	5
#000000	2.64860110892914	0.250369904516922	validation	5
#000000	2.05929847736843	3.04804030304848	validation	5
#000000	2.94451077771373	3.00868711591535	validation	5
#000000	1.55092865065672	0.649165576852141	validation	5
#000000	2.4349207857158	0.749480873279708	validation	5
#000000	-0.698499823221937	2.35893982099812	validation	5
#000000	0.187440010020509	1.45598009048122	validation	5
#000000	0.307505526114255	2.14713684772712	validation	5
#000000	-1.67032244778238	0.216683342991377	validation	5
#000000	-0.448094512568787	1.13885841910351	validation	5
#000000	-1.07663268386386	0.569359025277008	validation	5
#000000	1.7773120822385	1.53757952458053	validation	5
#000000	2.33922331198119	1.63880561143831	validation	5
#000000	0.863425017567352	-0.742430080340906	validation	5
#000000	1.35999464150518	1.33096317717347	validation	5
#000000	0.00550518929958344	-1.01624558221344	validation	5
#000000	2.28262500441633	2.20049469882194	validation	5
#000000	-0.381387816043571	1.78641025617722	validation	5
#000000	-0.299658799078316	-0.453809846813289	validation	5
#000000	-0.0149179405998439	1.40972398255031	validation	5
#000000	0.801938151242212	1.08555044085451	validation	5
#000000	-1.0161158668343	0.346326938668916	validation	5
#000000	-1.53487406251952	1.54990923500971	validation	5
#000000	0.20015827100724	0.00262028272376491	validation	5
#000000	1.511870179791	1.66646050945938	validation	6
#000000	-1.15974039817229	5.54825123967521	validation	6
#000000	2.71737479325384	2.39942457142398	validation	6
#000000	2.1672440781258	1.83330084789711	validation	6
#000000	0.749918708577752	4.1232181713378	validation	6
#000000	-0.805526202777401	5.42325808493153	validation	6
#000000	-1.09589949646033	3.50225677796958	validation	6
#000000	2.26774226478301	-0.139626283855953	validation	6
#000000	-0.870872694533318	5.17333357441249	validation	6
#000000	-1.62510287645273	4.04167325847677	validation	6
#000000	-0.0622522870544344	6.28473761681314	validation	6
#000000	-1.24749279627576	5.23063389990755	validation	6
#000000	0.443866156972945	3.33755913567517	validation	6
#000000	-0.214687049621716	6.53311407308152	validation	6
#000000	-1.33813998359256	4.75203917587843	validation	6
#000000	-1.17678878991865	3.26125167465817	validation	6
#000000	2.34430518420413	0.284978120805852	validation	6
#000000	1.13598143286072	-0.574267309848427	validation	6
#000000	-0.575647128745914	3.97145618163288	validation	6
#000000	-1.24765123985708	4.8291930066696	validation	6
#000000	-0.51494632428512	5.33955700565283	validation	6
#000000	-1.18399564106949	4.87183554931052	validation	6
#000000	1.97431911784224	1.34282847957019	validation	6
#000000	-0.254557946929708	5.12771147545108	validation	6
#000000	2.051986313425	1.91857055259843	validation	6
#000000	-1.9265304452274	1.27818383540053	validation	6
#000000	2.64860110892914	0.170854926212168	validation	6
#000000	2.05929847736843	0.761489870874437	validation	6
#000000	2.94451077771373	-1.4521964354505	validation	6
#000000	1.55092865065672	1.00206702197966	validation	6
#000000	2.4349207857158	-0.10503828350689	validation	6
#000000	-0.698499823221937	2.76942231530165	validation	6
#000000	0.187440010020509	2.68717387222304	validation	6
#000000	0.307505526114255	2.99226245560767	validation	6
#000000	-1.67032244778238	4.29099302019809	validation	6
#000000	-0.448094512568787	2.74442551231159	validation	6
#000000	-1.07663268386386	4.73348704705562	validation	6
#000000	1.7773120822385	1.89880048039267	validation	6
#000000	2.33922331198119	1.78458277656108	validation	6
#000000	0.863425017567352	4.34599671894835	validation	6
#000000	1.35999464150518	0.662950581477615	validation	6
#000000	0.00550518929958344	5.32480070732534	validation	6
#000000	2.28262500441633	0.922657257404947	validation	6
#000000	-0.381387816043571	4.21425277525075	validation	6
#000000	-0.299658799078316	3.54690833550966	validation	6
#000000	-0.0149179405998439	3.71738069867348	validation	6
#000000	0.801938151242212	4.29635860950479	validation	6
#000000	-1.0161158668343	3.86302160940736	validation	6
#000000	-1.53487406251952	5.06541393286153	validation	6
#000000	0.20015827100724	4.50602022922493	validation	6
#000000	1.511870179791	1.34244699909029	validation	7
#000000	-1.15974039817229	-2.00415900508479	validation	7
#000000	2.71737479325384	1.37426424407362	validation	7
#000000	2.1672440781258	2.63144664810618	validation	7
#000000	0.749918708577752	1.41744139571299	validation	7
#000000	-0.805526202777401	-1.44359723370747	validation	7
#000000	-1.09589949646033	-0.736019931574622	validation	7
#000000	2.26774226478301	1.3837726551143	validation	7
#000000	-0.870872694533318	-2.9700983267343	validation	7
#000000	-1.62510287645273	-0.634669786788694	validation	7
#000000	-0.0622522870544344	0.777599967133825	validation	7
#000000	-1.24749279627576	-0.923614745095495	validation	7
#000000	0.443866156972945	-0.208317691397175	validation	7
#000000	-0.214687049621716	-1.14934989052742	validation	7
#000000	-1.33813998359256	-2.96239915705249	validation	7
#000000	-1.17678878991865	-2.43871810189165	validation	7
#000000	2.34430518420413	1.21286692255041	validation	7
#000000	1.13598143286072	2.31259036759529	validation	7
#000000	-0.575647128745914	-0.0605139590538791	validation	7
#000000	-1.24765123985708	-0.744009249029511	validation	7
#000000	-0.51494632428512	-0.591717477983777	validation	7
#000000	-1.18399564106949	-1.45031320131567	validation	7
#000000	1.97431911784224	2.67488691325745	validation	7
#000000	-0.254557946929708	-1.04307791281757	validation	7
#000000	2.051986313425	1.30556729880161	validation	7
#000000	-1.9265304452274	-2.94608264244578	validation	7
#000000	2.64860110892914	2.8673111203337	validation	7
#000000	2.05929847736843	2.4431366589908	validation	7
#000000	2.94451077771373	2.5939632055135	validation	7
#000000	1.55092865065672	1.7822027282224	validation	7
#000000	2.4349207857158	1.9104719356761	validation	7
#000000	-0.698499823221937	-2.13269622897368	validation	7
#000000	0.187440010020509	0.638903737066051	validation	7
#000000	0.307505526114255	-1.01697559861496	validation	7
#000000	-1.67032244778238	0.00532612260169341	validation	7
#000000	-0.448094512568787	0.267424622473194	validation	7
#000000	-1.07663268386386	0.847218963299983	validation	7
#000000	1.7773120822385	2.24659211855175	validation	7
#000000	2.33922331198119	3.23337494352469	validation	7
#000000	0.863425017567352	3.12167692077855	validation	7
#000000	1.35999464150518	-0.594327089658956	validation	7
#000000	0.00550518929958344	-0.0244425393189596	validation	7
#000000	2.28262500441633	1.2291682050363	validation	7
#000000	-0.381387816043571	0.101326578635755	validation	7
#000000	-0.299658799078316	-0.887498590026928	validation	7
#000000	-0.0149179405998439	2.87350031393331	validation	7
#000000	0.801938151242212	1.35158137173935	validation	7
#000000	-1.0161158668343	-1.58124711763925	validation	7
#000000	-1.53487406251952	-1.25335254933526	validation	7
#000000	0.20015827100724	-0.257845935989661	validation	7
#000000	1.511870179791	1.88062206453711	validation	8
#000000	-1.15974039817229	1.02545322213869	validation	8
#000000	2.71737479325384	7.86778241626029	validation	8
#000000	2.1672440781258	4.41185079778111	validation	8
#000000	0.749918708577752	0.391058600515106	validation	8
#000000	-0.805526202777401	0.550514028262777	validation	8
#000000	-1.09589949646033	-0.713738794776113	validation	8
#000000	2.26774226478301	3.74321813261467	validation	8
#000000	-0.870872694533318	1.21999154273176	validation	8
#000000	-1.62510287645273	2.60426808612784	validation	8
#000000	-0.0622522870544344	-0.043250168627239	validation	8
#000000	-1.24749279627576	0.330934533488911	validation	8
#000000	0.443866156972945	1.80221710217835	validation	8
#000000	-0.214687049621716	1.07550861971935	validation	8
#000000	-1.33813998359256	1.85786183101508	validation	8
#000000	-1.17678878991865	2.03435066205947	validation	8
#000000	2.34430518420413	4.86756745948548	validation	8
#000000	1.13598143286072	2.96304379211969	validation	8
#000000	-0.575647128745914	0.337548553424886	validation	8
#000000	-1.24765123985708	1.46364678406269	validation	8
#000000	-0.51494632428512	0.85251610216243	validation	8
#000000	-1.18399564106949	1.16888125281741	validation	8
#000000	1.97431911784224	3.54384271807697	validation	8
#000000	-0.254557946929708	-2.0326357915727	validation	8
#000000	2.051986313425	3.52618497386007	validation	8
#000000	-1.9265304452274	3.39602930178797	validation	8
#000000	2.64860110892914	5.1296665285438	validation	8
#000000	2.05929847736843	5.03125488284812	validation	8
#000000	2.94451077771373	9.59132171280287	validation	8
#000000	1.55092865065672	1.72420887731582	validation	8
#000000	2.4349207857158	5.46062814764977	validation	8
#000000	-0.698499823221937	-1.48608987160117	validation	8
#000000	0.187440010020509	0.510464310232746	validation	8
#000000	0.307505526114255	0.212249216483536	validation	8
#000000	-1.67032244778238	2.58935999904984	validation	8
#000000	-0.448094512568787	1.2904562315716	validation	8
#000000	-1.07663268386386	1.52369149374248	validation	8
#000000	1.7773120822385	3.68878665581324	validation	8
#000000	2.33922331198119	7.38057144010017	validation	8
#000000	0.863425017567352	0.433674816948891	validation	8
#000000	1.35999464150518	1.76191266274299	validation	8
#000000	0.00550518929958344	0.729271036840474	validation	8
#000000	2.28262500441633	4.9031865725283	validation	8
#000000	-0.381387816043571	0.124005932821433	validation	8
#000000	-0.299658799078316	0.537473468571191	validation	8
#000000	-0.0149179405998439	0.387463764297808	validation	8
#000000	0.801938151242212	0.874611631724588	validation	8
#000000	-1.0161158668343	0.781059532679898	validation	8
#000000	-1.53487406251952	3.33928181265525	validation	8
#000000	0.20015827100724	0.422857200468746	validation	8
